person_id,person_age,person_income,person_home_ownership,person_emp_length
YvKUETlL-mhKD,44,102000,RENT,9.0
Wvcq4ZEl-L4Y5,29,32400,MORTGAGE,2.0
7i2bfQx4-YdqH,44,26500,MORTGAGE,5.0
0PAPNDD3-sNbr,24,66996,MORTGAGE,5.0
PSkjb4fA-Imnn,22,65416,MORTGAGE,6.0
1uUhi1Xm-qIhe,25,39000,OWN,2.0
rab9Ff8j-XYqI,23,60000,RENT,0.0
vRCLbN1l-XAqn,22,24000,MORTGAGE,6.0
kHLPG5xD-jq22,36,72000,mortgage,8.0
ns06JY75-7mqO,31,109440,RENT,9.0
xZtSKvF9-80Fy,23,52250,MORTGAGE,2.0
kyNC1ovI-caOd,24,30000,OWN,6.0
MMCAZpnZ-lq5K,32,54000,mortgage,3.0
oE8vvFF5-IXXb,24,108000,other,5.0
ohQ4s9uu-oyrU,33,96000,MORTGAGE,0.0
iqlcgRD2-gmNO,33,60000,MORTGAGE,1.0
AJbBclxU-Wsf1,25,80000,mortgage,5.0
uovHhJQw-N2IF,31,58000,OWN,7.0
WnG7y86w-Hd2Q,25,44004,RENT,3.0
66Gssbje-TnSq,23,39000,RENT,1.0
Krud0FMY-wH5F,23,25100,own,7.0
YAdA848L-FfUL,26,55000,RENT,
S3IwC2hW-qzqJ,28,56000,mortgage,9.0
bucBMtOD-vK6u,41,90000,mortgage,3.0
ngRq1Ail-cbTn,31,57400,MORTGAGE,6.0
qwJqrejZ-rHSu,36,30500,rent,3.0
R0NRkbr5-gKDP,28,75000,MORTGAGE,12.0
l5pliaYT-8puG,25,36499,rent,1.0
B5encvxe-ym0M,32,40000,RENT,2.0
UmyGj7Sz-four,23,45000,rent,1.0
1ii0Bae1-iKx8,29,94000,MORTGAGE,9.0
3rQwtNam-zkb9,25,55000,rent,0.0
l6EZAx2Q-LLaR,24,30000,rent,4.0
83OBDo5r-A4tC,31,110000,MORTGAGE,5.0
zpCrSbvK-ukCt,42,120000,MORTGAGE,0.0
87XLKCzi-ygNv,23,28800,RENT,0.0
PjahQ8TE-uNpQ,24,180000,rent,3.0
ZnYGtTLE-2py9,28,33000,RENT,12.0
E0bcaily-tMJq,22,46000,RENT,2.0
AhAJmtAm-ivhG,30,85000,RENT,14.0
iwFuGE8k-U3xY,26,27983,MORTGAGE,7.0
gGrqPR8S-QJcZ,22,52800,mortgage,6.0
zKgrT1aS-sD9F,27,30000,RENT,5.0
ln3hLpZB-BIiO,37,45000,RENT,
YLa8tacv-wDdl,37,37000,own,5.0
5UpgLGci-B0Jg,23,33276,RENT,4.0
PuzACazZ-U6ro,24,72000,RENT,3.0
28jQM8it-Qdp8,22,28500,rent,3.0
pqBlDP5q-Upon,28,56864,MORTGAGE,5.0
vr21Wcz3-MmSH,22,23000,rent,1.0
MWnClouW-2Wf5,24,42000,MORTGAGE,7.0
MZXFzoWv-yzKH,27,31000,OWN,4.0
lnoOquDD-C7tx,22,24000,RENT,4.0
6H9UqfYC-4ezh,34,90000,mortgage,3.0
BOf5hlNL-vwNz,44,95000,mortgage,4.0
tTfGirJZ-AlUe,41,80000,OWN,24.0
8oFDWs23-HXon,26,32000,RENT,3.0
BWSqlyCh-jY9D,23,74800,RENT,1.0
LWGYHMZ5-1pcy,21,24000,RENT,
dLYrZmyj-KZXc,25,31500,rent,8.0
TnUF7FBd-YSSm,24,42000,RENT,2.0
CE1cIcUO-0KfU,24,57600,MORTGAGE,9.0
UZ0lYmOW-GNt1,32,24000,OWN,1.0
wc3CyOCP-eR40,23,69996,RENT,7.0
c4jlxfkO-AE6x,34,55000,RENT,0.0
WE4rCC4b-WY8X,23,80000,MORTGAGE,
SB0v9414-FzCN,35,105000,mortgage,18.0
C9kd0MZH-FYS1,28,80000,MORTGAGE,12.0
SruW9zJB-P6jI,24,37200,rent,3.0
y111qEwF-TeDr,23,60000,mortgage,3.0
bY41t01h-dW60,30,30000,RENT,1.0
ipQnxDDq-1JPD,22,58000,mortgage,1.0
n7FPNJo2-r0MB,25,48000,rent,2.0
y5IktnA2-Ngje,22,105000,MORTGAGE,6.0
lKXXUCmm-Pu8a,23,75000,MORTGAGE,0.0
cDEuN25W-Yi5E,29,65000,MORTGAGE,2.0
RsTyRRcX-8T7e,27,67200,RENT,0.0
8hUFiEns-kxs2,21,41000,RENT,5.0
GOxIELUN-4lBr,24,113000,rent,3.0
9seSweB7-y9WS,27,25000,rent,0.0
vzwBNuIq-TAbZ,24,40000,RENT,5.0
JAoxCRH2-AXOj,26,80730,mortgage,7.0
KjsADDPl-RTgN,28,44000,rent,9.0
HEY5j39n-jXjl,27,33267,mortgage,5.0
fiICBED4-mkGT,30,95000,MORTGAGE,4.0
DSmpftky-pgbI,25,84000,mortgage,9.0
QxRUsoaP-GZ3X,22,30000,rent,3.0
fcypTnJ1-t7Uq,22,49920,MORTGAGE,1.0
kDyCJJFY-j1j1,23,60000,RENT,7.0
LfkCrYM9-xeCt,28,200000,RENT,4.0
ZQL98tsN-vN80,52,52000,OWN,0.0
9P3H5kRl-vGYx,23,113200,mortgage,3.0
sKFN533C-ubxG,28,90000,rent,1.0
5GliNI6X-APt4,23,25000,RENT,0.0
sPGWnB6A-lRuP,24,67600,rent,7.0
8WFlOUEa-pZco,26,87996,MORTGAGE,3.0
fNapxoZo-ATED,25,34800,MORTGAGE,6.0
fZu60d7Q-SiU6,23,36000,rent,7.0
lYACUeps-EMRE,24,61200,MORTGAGE,9.0
KQJODKDd-wA6H,37,29536,rent,2.0
TUGyANZS-Ngdg,22,26000,MORTGAGE,2.0
7pj2K8Ic-0YxU,21,25000,MORTGAGE,6.0
oGUCUf0x-UXP8,27,54000,mortgage,1.0
kPl3SlT3-gzCN,21,75000,RENT,5.0
K61MH9Be-kQJ1,32,230000,RENT,0.0
GacvHnp2-vfl6,24,109000,rent,3.0
6dEruf4h-ho3p,28,140000,MORTGAGE,8.0
uZlF4dqv-hY7d,25,29000,RENT,5.0
HKrCls6D-1ujR,21,47000,mortgage,5.0
KXtYXSMA-6K2Q,29,56000,MORTGAGE,8.0
BOZWiEpU-mDqw,32,84996,mortgage,5.0
9Oel3X0z-GnSe,23,80000,MORTGAGE,7.0
ThauvGZs-D0nR,28,25000,rent,
SPSlRwAE-qoC0,25,44400,RENT,4.0
v4s7UxjE-4Od5,25,30000,RENT,3.0
P5rWjGev-www4,25,45000,rent,2.0
l7EocE1i-PaHg,39,25140,RENT,8.0
sbgD8YYz-InAm,26,32956,own,10.0
AUfp1BuX-A2b1,30,35576,RENT,14.0
X1o5Dvgd-U3mC,30,96000,mortgage,7.0
3UuMz8iQ-yaxP,32,140304,MORTGAGE,8.0
aQmXNNYi-HWQx,26,125000,RENT,6.0
iFUqbt43-oZiu,26,110000,rent,10.0
R8y2OTy6-ghiL,23,34800,RENT,6.0
UYzmtp8X-1pQ1,28,24996,MORTGAGE,6.0
tfqTbqEn-oWNI,24,35000,rent,9.0
DEBd4C5x-QFgA,36,175000,mortgage,2.0
jR3suGzE-7z4x,43,142500,mortgage,7.0
N2OJfygg-Bdr6,34,108000,MORTGAGE,4.0
bzW7Rr8R-lWRq,24,52000,OWN,4.0
EfXmYHUU-WnQh,26,104550,mortgage,6.0
MifytRDh-6eS1,41,95000,OWN,2.0
RQkaABgY-QRXD,28,45000,MORTGAGE,12.0
RmARRLJN-FsxZ,23,95000,rent,6.0
uI4yNQBw-iPH5,25,93000,rent,3.0
Kvp847J1-9cQZ,25,90000,MORTGAGE,2.0
HI7YyF0W-alNg,31,56000,RENT,15.0
8axwZDXG-sim6,22,83600,OWN,6.0
MBnnNIpE-qnq6,24,70000,RENT,2.0
83hAnCYG-H6PL,25,67000,mortgage,0.0
j9BgwFWg-Lpqp,27,60000,rent,11.0
YzBKk0N6-Oxx8,42,150750,own,0.0
EK4maacG-eHs7,23,73000,OTHER,1.0
lksAC1XR-TXDG,27,60000,rent,0.0
C82Urie3-kUHH,34,120579,MORTGAGE,9.0
LE3PE5OC-BAX0,29,80000,RENT,13.0
MQz9iZRy-Pkdm,27,116000,mortgage,4.0
4gu0rH1t-nkeE,26,74000,MORTGAGE,1.0
86xCWjGY-C3YW,33,25000,mortgage,0.0
gjcfqzBK-euGZ,25,81000,RENT,5.0
Q6goBZ6m-it5u,24,42000,MORTGAGE,6.0
atsvmmHm-Y0QH,22,36000,rent,3.0
wWpJW8fD-1a3W,27,36000,MORTGAGE,8.0
LUdqsrER-1tFk,24,69996,rent,1.0
tQWbaNQL-pgUj,55,125000,MORTGAGE,9.0
kyZtM4O6-aAOO,23,20000,mortgage,7.0
RxKzia82-k3Bl,22,107000,mortgage,1.0
d4ZEFFFY-Blf0,28,41000,RENT,0.0
z1YrnE4q-CS31,22,50000,RENT,6.0
0Xl5KtRZ-KFHn,26,70000,mortgage,0.0
qslkEOca-Oe46,48,28000,mortgage,7.0
nPtS8lky-cZUL,28,69996,RENT,8.0
helHMX4u-spWK,26,46000,RENT,3.0
LkhYmuuS-TS52,33,68004,rent,17.0
88uzEgrI-t3t1,37,74000,RENT,0.0
3Nc47pRD-sOoq,21,45000,RENT,3.0
6gvkMnO6-uuqJ,27,55200,OWN,4.0
CwYOy63R-ZJXG,32,24000,RENT,2.0
TlFaI6MF-SaXu,24,20400,mortgage,5.0
LU2LGOib-uBfe,28,53000,RENT,2.0
3x3hg0E6-yXaZ,31,64800,RENT,3.0
BcmxIzL2-0uYc,23,24000,rent,4.0
Pdxvokir-xkhN,27,30000,rent,2.0
kbhcjeZj-EGCI,29,75000,MORTGAGE,4.0
mpPfavoy-I3ir,28,54000,MORTGAGE,12.0
Yc2t1Xhn-U9st,23,30000,RENT,1.0
6R3CPEMH-RBrA,25,154000,MORTGAGE,2.0
RMe7Csjr-W2Mw,22,36628,RENT,4.0
8kaIvecw-GFK0,24,46000,rent,2.0
UgR4tvID-FkK7,25,43200,RENT,3.0
NNIllnbK-lPGm,35,95028,rent,2.0
IzYz2tKg-EyxD,39,50000,mortgage,1.0
0Ewy5h81-pYTG,24,56400,rent,4.0
LcSTa2cn-nRJd,34,50000,OWN,2.0
05ChJrDC-enrd,29,61000,RENT,2.0
5ZejfBm7-odW3,26,110000,OWN,8.0
SK7ZKtCy-vNrI,25,155004,mortgage,9.0
yWt1ZpEn-vu16,22,38400,,
dwwlLjXq-2GwE,24,80000,mortgage,8.0
uyUFxdxb-1mUD,32,85000,MORTGAGE,3.0
oOa1S9AC-aLg0,22,34039,RENT,
UlvcCPz5-N7me,22,24000,MORTGAGE,5.0
7qZK3ntc-LKvI,29,130000,MORTGAGE,13.0
ygarFf2j-6dkz,32,50000,MORTGAGE,5.0
jafxv9tS-TD59,23,110000,MORTGAGE,0.0
r4xR5oMj-CWtD,26,180000,OWN,0.0
U0youCPk-CdwZ,22,166000,mortgage,1.0
GdCT72Nm-hgM3,22,48000,rent,7.0
zIvHE5SR-j6iC,30,35000,OWN,8.0
iNdoWHYo-ZFDf,42,47000,RENT,2.0
YgZhwN7W-QXry,22,48000,RENT,2.0
6ixYJIQM-eE7l,31,39996,RENT,4.0
Ze6DwqRN-aOP6,24,72000,MORTGAGE,8.0
zTwGfZ1O-i3mX,28,44000,rent,3.0
MvQLojJX-Wpro,27,60174,MORTGAGE,11.0
Pryrta0p-XoaR,26,19800,rent,0.0
CClPk5bj-Sa2s,22,57600,mortgage,1.0
KDssFe6r-dx4x,32,98300,MORTGAGE,3.0
nwr3UGBC-h7Ga,27,83000,MORTGAGE,
JrCW9UZw-SbFG,37,84000,mortgage,11.0
nlgQ2mjj-cW7Q,28,47000,MORTGAGE,5.0
PEiCi6nh-QblE,43,80000,RENT,5.0
v06YQbpw-RCIk,24,62500,OWN,8.0
t0S09j9m-qnOk,26,30000,RENT,
D00TwgLh-krqw,22,71004,RENT,6.0
OtQJm82w-CLwl,22,30000,rent,0.0
0AAHisuj-HFU9,30,90000,MORTGAGE,2.0
LaDlgIjS-TXqE,29,45500,MORTGAGE,6.0
OA5DTuQj-4RfM,29,64500,rent,5.0
h4B9DFn4-5fef,38,33600,RENT,0.0
Aszyt0us-FIBT,34,45600,rent,
3H0j47IF-RpXe,37,72000,MORTGAGE,12.0
LGRqmMBH-8kb3,25,72000,,
mZGOa7HR-T5tQ,29,27840,RENT,0.0
1c5mSRI7-s7F8,26,35000,MORTGAGE,0.0
FGaqd2vI-BFBM,27,33600,mortgage,
cc3wv8uE-fRxD,30,10800,OWN,
sJZSh18j-7c2U,33,87895,mortgage,4.0
rpPf4dC5-y2Oa,29,94000,MORTGAGE,13.0
hJfHvR09-W9UM,29,50000,OWN,6.0
bKxjyiuB-mM83,22,61000,mortgage,1.0
hZNH0FBB-Po6S,30,36000,MORTGAGE,3.0
yiQY91n1-UJsZ,31,24000,OWN,0.0
648Ga7GJ-B5or,30,51000,MORTGAGE,6.0
sFfUKMhh-ELZ1,35,60000,MORTGAGE,3.0
TmzXWHlC-qAJL,,27600,rent,
ztQZeTGe-DoxO,42,60000,RENT,1.0
YD73uWZc-c3tY,26,47000,rent,0.0
TPkhKZgo-xADM,25,83500,RENT,9.0
8XUUq7ht-R4SN,23,57000,rent,4.0
8p79HSuB-HNWC,29,420000,mortgage,5.0
R7tqOWK3-P9XD,30,38004,RENT,4.0
1MvYlK5y-sQDK,26,25000,rent,5.0
mWcTIBGu-bZQe,52,83200,rent,0.0
8amJDxwz-sYfL,25,,MORTGAGE,6.0
Ej5QsUri-UPKR,33,58000,RENT,0.0
m530QKxH-j3FM,22,58000,rent,3.0
KIioWdF4-XYyE,24,95000,rent,5.0
dWGtXZy6-3ci7,26,75000,OWN,10.0
ZqN4FHRw-Ne6O,22,80000,RENT,3.0
93D45PHx-t3ZG,23,40000,RENT,4.0
AwFArQhM-cUMw,24,145000,MORTGAGE,3.0
SeHJuGiC-KUlA,23,18000,RENT,4.0
xXIJ1ect-fRaj,28,89250,RENT,0.0
aMQBx6mc-h1X3,24,61400,RENT,1.0
1oZ45ZTD-qNzl,30,53000,rent,4.0
kUQ42Sia-6xXy,25,30000,RENT,6.0
i2II2vos-lmTt,30,60000,mortgage,12.0
1PeK2HzO-5yF8,36,40000,OWN,2.0
CndW5fm5-qxmx,21,66000,mortgage,5.0
o6BziAJ2-wdDp,25,75000,MORTGAGE,2.0
EvWNLN40-xwp7,45,19200,RENT,1.0
cd5hcA3J-2Nfl,26,89000,MORTGAGE,10.0
dUPanUgX-ZfKb,28,59160,MORTGAGE,2.0
gYHGAaRh-7kdg,23,14400,rent,0.0
EE7FwWMY-PnSU,25,60000,MORTGAGE,1.0
Nd27XiBX-lXUd,32,160000,mortgage,2.0
Utvo3dac-b0fO,53,106000,MORTGAGE,
lHKkk4iT-uMYc,25,177160,MORTGAGE,2.0
dvOMT7pC-9Ju4,24,42000,mortgage,8.0
mRQYR8vY-7ArA,29,32400,rent,11.0
L5NroQ8d-x6EW,36,250000,MORTGAGE,14.0
WLjJgfUP-7AuK,38,44000,OWN,2.0
IRtpwqsM-lu0d,34,42000,rent,17.0
y8KjZlrL-hjyN,24,55152,MORTGAGE,8.0
t3RIsmwW-zd0L,24,125000,rent,9.0
YdX4l0sJ-LZMG,25,52000,RENT,9.0
go1QflzZ-6xep,29,61240,mortgage,4.0
oSUX5hgy-A2FU,30,24000,rent,5.0
ZMJ0TT31-qyR2,26,43200,RENT,5.0
3AbzodvI-K2gj,31,165000,MORTGAGE,3.0
CvKap2RG-8MyI,25,32004,RENT,0.0
MgPuq42T-E5Qe,21,110000,MORTGAGE,5.0
pzwo7kXK-Uxs2,37,42000,mortgage,
WPEfGugI-dNXT,23,62400,rent,0.0
WePcsBuN-JXHi,22,24996,,2.0
4OH0RhPN-Zia4,24,65000,rent,8.0
CmOYnkr4-dP7y,23,112995,RENT,7.0
h4nSFuxu-YWop,24,60000,mortgage,8.0
XUJ3Gghv-zDCK,24,67200,RENT,5.0
t5IFrktv-vvDC,27,54000,RENT,2.0
Z31LRpDI-N8w6,23,73500,MORTGAGE,7.0
Du2AcHfC-zT6g,30,51996,mortgage,5.0
WeuqcCqy-rn3l,29,42000,MORTGAGE,0.0
WGzwvt13-5LFY,37,90000,RENT,15.0
tE2MMb33-ZtT7,34,89000,RENT,3.0
cwE00aXR-xcvB,26,125000,MORTGAGE,3.0
RJZ4qe83-cXvA,32,200000,RENT,14.0
eN3QA6iM-wz0Z,23,64500,MORTGAGE,0.0
JcpGtvHA-zP2j,29,65000,rent,3.0
a95LI0Wi-6qc1,26,26400,OWN,8.0
RS6EFWrB-2cmq,25,102000,MORTGAGE,7.0
5aw8Eylc-Ubgf,22,33000,rent,2.0
kjKxY107-DC5G,28,32000,MORTGAGE,
3aXXD2lJ-pfSu,23,88000,RENT,0.0
jb2LEXLe-Jrjd,26,29040,RENT,2.0
kBSWed9i-MstE,21,35000,RENT,6.0
5Ubv6Rww-RI7f,29,99000,rent,3.0
Jzyr5Svw-l6Jv,29,50000,OWN,3.0
y6L6k2xY-liTL,29,72500,mortgage,2.0
D8DxHOw9-uxcm,25,75000,mortgage,8.0
0jlAqbaW-cBzI,25,70000,mortgage,4.0
5LOKAMjf-t6If,26,80000,RENT,0.0
5skAesfN-xWlU,26,59000,rent,7.0
h2C0l9qu-Npil,30,137057,MORTGAGE,13.0
O4GKW8yr-c00p,33,54000,MORTGAGE,3.0
o6mELtk2-D6w8,36,24000,MORTGAGE,2.0
5MeZ5R7W-YFl6,24,37200,RENT,4.0
udASM1yO-p8PW,36,145000,MORTGAGE,4.0
eBjhK7zC-HeU2,22,50000,mortgage,4.0
B9tbgv0Y-gERg,25,221004,mortgage,6.0
wJY6IzEH-NGma,30,180000,MORTGAGE,0.0
QWxbCRlZ-2TiS,24,9600,OWN,2.0
jjZX5syx-hNP6,24,39000,RENT,3.0
IoqgdQt1-WUdM,28,56000,RENT,0.0
8Dv8x0Dy-GeSb,23,46728,RENT,2.0
HN3HOkwi-836Z,23,27040,rent,2.0
MhioPuIj-Y0T7,25,57400,mortgage,9.0
18G3JmmP-sEBe,31,49000,RENT,6.0
J11ES0Ry-hgQj,31,78000,RENT,1.0
0nZxveWM-g50m,28,83135,MORTGAGE,3.0
bcoTGnka-vaB9,23,31200,RENT,6.0
AzYHPaCm-pf1D,22,40000,RENT,6.0
0QxubeLP-3Gjs,37,54000,rent,2.0
hhXkoBfz-wEx8,23,65000,RENT,0.0
Zmlj5iX7-j34z,24,96408,RENT,1.0
hFSiQcHh-1urO,36,100000,MORTGAGE,5.0
4wTqT65M-HahL,35,126696,MORTGAGE,19.0
OMeH7GGw-Eijh,21,55438,RENT,4.0
lUoAdxq7-Po9Q,25,29000,,0.0
1XxTfz1k-33E8,34,80000,mortgage,5.0
EtWcObc2-aKNM,29,48000,RENT,2.0
B6hjqFOQ-dvrp,28,141996,MORTGAGE,3.0
9YBYhIZj-gcbL,26,53155,MORTGAGE,10.0
hWDQ03Xi-lzgW,32,100000,rent,0.0
xjubr7nA-FESj,33,72000,rent,9.0
riXtO85d-l5W9,27,51600,MORTGAGE,2.0
oYxJdTeO-HHCs,22,78000,mortgage,2.0
ibTkHIN2-NKJf,30,63000,MORTGAGE,2.0
AZ7nZSJk-9irl,22,27000,MORTGAGE,2.0
bZ1fdyMM-vlr8,25,78200,RENT,9.0
hXnpkRF5-Lhs0,28,72000,RENT,3.0
ljGF5rN4-cpPJ,33,44000,rent,3.0
zJXv8ZIi-gINW,37,85000,mortgage,19.0
XjYlqYkS-EW7J,25,47000,rent,1.0
TGNFxp8D-9i0Y,34,35000,rent,9.0
eKB9qF4r-MWJd,28,30000,mortgage,8.0
JfsEr8vh-8pdM,23,33000,RENT,4.0
eLUdlgjm-2wtR,23,45000,RENT,4.0
YSLzz5iM-HRWS,23,23340,RENT,8.0
mlWpwMHc-S940,32,175000,rent,3.0
WIFNKUQk-cUNQ,24,32000,RENT,
jDAbR4yH-agLT,31,201000,MORTGAGE,3.0
MNRLqLJq-FiZN,28,84000,own,12.0
mmDs37By-XJlv,25,75000,RENT,9.0
l8cvbCw1-5CWp,27,50000,MORTGAGE,5.0
yRDCRC1k-496S,24,58650,RENT,6.0
LTqAHvlv-nEPo,26,73008,MORTGAGE,4.0
4YW0IrkW-wXdG,24,72000,RENT,8.0
QPWgNSAK-dMta,41,21000,RENT,0.0
WPWToBXX-xgwP,28,63550,mortgage,12.0
50CBXOKP-iCiK,23,50400,MORTGAGE,7.0
jashw1hY-NZqa,43,36000,RENT,0.0
iuJuLsIy-ZAlT,25,75000,RENT,9.0
mDIch3cC-H1Lk,27,24000,rent,0.0
hcw3tCRo-D9d2,25,42000,RENT,0.0
JDWUrrmT-vyDR,26,88000,RENT,2.0
MQUsIxMS-LWNI,23,103000,MORTGAGE,7.0
3IQGPCjX-OSxS,23,84996,MORTGAGE,5.0
vATRRxbY-8EHL,22,62000,RENT,6.0
px78N3Dd-QfKi,27,65000,rent,4.0
S94p7bHT-f4xE,26,60000,mortgage,0.0
mrc2tBSg-XZUI,27,85000,RENT,11.0
O2hXJswj-7Jk8,24,50000,RENT,8.0
fqyJv8AZ-TrDB,25,225000,MORTGAGE,0.0
2RULvlka-c0Ej,21,12000,RENT,3.0
c5vzKoLq-bidd,34,105000,RENT,3.0
DrPjSp1X-q4J5,25,23920,rent,0.0
PQ0whHnF-ZCDD,26,54000,mortgage,6.0
mBDQkXxn-W09H,25,42000,MORTGAGE,3.0
9ZdbWQJU-XYEW,23,114600,mortgage,7.0
7rSGYCu0-rOri,22,48000,OWN,6.0
ectzteM8-ytwt,21,55000,mortgage,5.0
rOWAqUiz-C156,27,36789,MORTGAGE,1.0
Nvx8QmOS-t7qa,31,62201,rent,2.0
8Qh5Ffkt-r14R,26,165000,mortgage,10.0
AilxY3Jy-1JNR,26,30000,rent,1.0
B17qS6X1-MWfA,22,30000,rent,6.0
Dmrq57Xn-KrbK,23,21600,rent,5.0
uxMhIGJe-ZBQE,28,23000,rent,
vrsSKny6-O1WN,24,71000,OWN,
2EnluX4L-cat0,23,111150,mortgage,1.0
Dno9gY4p-bcwO,38,18720,own,22.0
NB6QA2Di-2hAL,24,39000,MORTGAGE,1.0
DXarql1B-lhXg,21,31680,RENT,5.0
ozabOb9U-Xzl9,31,8000,rent,0.0
RKWIoNcB-Y0L6,30,102489,MORTGAGE,14.0
YYBb15PK-nhIw,25,90000,RENT,3.0
7ESnw7Eh-fAFr,26,35000,OWN,1.0
4yB5cfBI-ZXqr,30,30000,MORTGAGE,1.0
qv2wAAsE-pvll,39,84000,own,12.0
oqTUhE3S-tlqy,21,70000,RENT,5.0
Mip2AWkJ-P3pn,27,32000,mortgage,0.0
DqSpkdQ3-Thq7,23,84000,rent,3.0
ewUdnqsT-Qodi,30,67000,,2.0
h8lETKev-ZD3w,23,36504,RENT,0.0
BIK42Z2v-uwLS,22,74004,own,0.0
aDvvs6Oy-DeKw,28,140000,own,12.0
LYYHbqW8-71uP,30,34000,rent,1.0
fnHrS5bt-UMHx,23,40000,rent,7.0
CJh79SB7-zpf1,21,50000,rent,4.0
6qYLA39x-3pdN,24,23000,RENT,2.0
e8xNGlIY-tu1P,23,35000,mortgage,7.0
JSd1H99z-0MOU,21,75000,MORTGAGE,5.0
3MAogYqw-ZH61,24,45000,rent,
WvPG1aeH-x71T,58,900000,rent,18.0
r45CoOey-hKZd,35,130000,RENT,6.0
FWDwNHpF-xQ8x,27,62000,MORTGAGE,1.0
D2Rkva5m-kEKv,27,41000,RENT,2.0
oLpRz0SZ-8RKs,21,48000,mortgage,1.0
QiogwB9g-6B9O,25,36800,RENT,1.0
Ai1jBILo-8qqO,26,21600,own,
eBDXAMkE-mYwb,22,32376,RENT,1.0
Ft706GJD-4ez7,31,96713,mortgage,3.0
5dbGrlkh-ah6Y,49,58000,MORTGAGE,5.0
6wT7s8c2-1cZK,26,44000,mortgage,7.0
FKUpEE5L-Pm4u,28,80000,own,2.0
AEpsJagl-h3fu,29,48000,mortgage,13.0
SXrIPaEF-vUSq,32,42000,RENT,13.0
Af6D9iZa-cOqL,25,70000,RENT,1.0
HAdILw7c-ZB6Y,24,22000,RENT,0.0
IWq1MA3O-9Oo7,51,45000,RENT,2.0
8qvU92yz-oQIq,23,33204,RENT,7.0
vnqJ8Tac-8wgr,36,14004,RENT,0.0
hHgSTK8r-Fnkt,25,49500,mortgage,2.0
E8wzzX6X-hwHn,23,28000,own,1.0
Uw9ACv2a-83Sp,21,18000,OWN,3.0
0sLImFHw-4q0f,32,120000,mortgage,0.0
XFdS0YRd-Z0nL,23,42000,MORTGAGE,7.0
TsSrfep9-up3L,21,42000,RENT,4.0
PIZKMIm2-36PN,21,26300,own,
x8FYQouG-STB7,26,52000,rent,6.0
P3A48Z4p-J3lF,22,88512,mortgage,6.0
x9bGsAs5-TnF2,21,55438,RENT,4.0
nWC2YhK7-gg4F,24,83050,MORTGAGE,5.0
1jzCJdeu-pS8b,25,14400,OWN,7.0
QM5xgvYT-cldE,26,52704,MORTGAGE,8.0
kdZBbg9R-10K9,41,102300,MORTGAGE,9.0
Xm3CqBQE-SaiM,21,18996,RENT,0.0
XCy6f2ot-Ea7r,42,78000,MORTGAGE,6.0
BWmiJy1h-Osh5,43,49578,,11.0
np15oHKw-HESd,32,86400,rent,2.0
iqqZDXtE-e6R0,29,40000,RENT,1.0
ZKFgXjdl-wSlg,30,77000,MORTGAGE,5.0
FHQctyFC-B8KX,23,40000,mortgage,1.0
Hhz5jR1Q-6HPq,23,45600,RENT,5.0
7n0TEqtK-NqOe,25,42000,RENT,1.0
0ukL0auq-BYJI,41,33000,RENT,2.0
7rocmjao-SRqW,25,54000,MORTGAGE,4.0
FktzitK8-bBAH,21,17000,RENT,
jAb41JoC-krZf,29,89004,MORTGAGE,2.0
RkDvHUaM-7SrQ,24,62500,RENT,5.0
GxoaTTuZ-qAGL,24,38400,MORTGAGE,7.0
cTUwt8kS-ARBj,23,69000,RENT,7.0
sU4Injch-iKSc,31,95000,rent,2.0
kZLe2Bjc-PsKd,35,48000,RENT,3.0
441nvUJZ-mxpx,29,41200,RENT,3.0
Wjrr5d39-aj1N,35,49404,RENT,0.0
l490TA7N-NoFo,35,160000,OWN,10.0
rzo32U6e-seO4,26,300000,MORTGAGE,10.0
gS0vx1ho-GxfJ,28,55000,MORTGAGE,7.0
QANvMRc7-xvNS,29,87000,RENT,1.0
GThMYw40-nfZm,27,78000,mortgage,5.0
MMssljzO-lYsw,23,63402,rent,3.0
LFaIHtEQ-9O4Y,41,250000,MORTGAGE,18.0
Ntc9Zyyx-RmAn,33,14076,rent,
oaSeKkc9-xlhU,21,59000,mortgage,5.0
u6xnyPL8-pSll,23,50400,MORTGAGE,4.0
trr4Xfib-t7jj,23,86000,rent,0.0
wjQowGjY-SOSd,23,33600,MORTGAGE,8.0
zgGC8pcK-0qy8,26,100000,MORTGAGE,11.0
buQUvUeM-KaaL,26,97000,rent,3.0
Ow91KDyY-qx3a,33,36000,RENT,5.0
D3s2oKdi-UJKW,26,29004,RENT,1.0
B2zOd8zf-aHRf,24,28800,RENT,3.0
fnqZZUGu-uNC6,24,70000,RENT,8.0
kFZE9glL-zIUu,24,54417,MORTGAGE,1.0
YXX41ySa-QBK3,29,175000,mortgage,8.0
pGkRz34C-dCH0,27,64000,RENT,0.0
M5TILYAs-F9oa,25,35400,RENT,2.0
LzhIe3hI-vciO,25,42900,RENT,9.0
QQug6eMP-Y2kI,25,80000,MORTGAGE,5.0
g3kXj5YT-0fvm,25,43500,RENT,0.0
MBj3Xjl6-IFcx,36,55200,RENT,3.0
kx4xZNad-Ypmw,36,15000,OWN,2.0
ZwEyHyhu-QH6i,48,32304,mortgage,22.0
dAhKIIYY-NpLn,36,38160,RENT,3.0
dIQW9xnN-Rb18,34,30144,MORTGAGE,3.0
fd5o38Cj-RfbY,23,64000,rent,0.0
